steps,ingredients,name,id
Heat sandwich press. Add first piece of bread. Top with cheese slice. Add ham. Then top with shredded cheddar. Add remaining slice of bread. Close press and cook for 5 minutes.,"deli ham, cheese, hamburger buns, butter, mustard, poppy seeds, onion flakes, sugar",hot ham and cheese sandwiches with a kick,184043
"Beat pistachios, sugar, orange zest, mini chocolate chip, strawberries until smooth. Beat pistachios, sugar, orange zest, mini chocolate chip, strawberries until creamy. Beat pistachios, sugar, orange zest, mini chocolate chip, strawberries until smooth. Beat pistachios, sugar, orange zest","pistachios, ricotta cheese, sugar, orange zest, mini chocolate chip, strawberries",cannoli cream dip with strawberries,180015
"Preheat oven to 350 degrees. Combine ground beef, eggs, breadcrumbs, vidalia onion, whiskey, beer, barbecue sauce, hot sauce, salt and pepper in large bowl, mixing lightly but thoroughly. Place meatballs in oven-proof glass pan. Bake uncovered 350 degrees f. 1 hour.","lean ground beef, eggs, breadcrumbs, vidalia onion, whiskey, beer, barbecue sauce, hot sauce, salt and pepper, oil",kentucky boilermaker meatballs,206619
Heat oil in wok 375 degrees. Add 1st 4 ingredients. Cook about one minute. Add remaining ingredients and heat through. Serve.,"ramen noodles, egg, gingerroot, vegetable bouillon cube, bean sprouts, soy sauce, sriracha sauce, red pepper flakes, chives",spicy sriracha ramen,268777
"In a small saucepan, combine the raspberry, lemon zest, lemon curd, lemon juice, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd, lemon curd,","fresh raspberry, fresh lemon zest, lemon curd, limoncello, mascarpone cheese, lemon extract, heavy whipping cream, fresh mint leaves, lemon verbena leaf",limoncello raspberry mascarpone mousse,363926
Heat oil in a large skillet or wok over medium high heat. Add chicken. Cook and stir until lightly browned. Add remaining ingredients. Cook and stir about 10 minutes. Serve.,"bacon, green onion, red bell pepper, green peas, egg, cooked rice, soy sauce",new year fried rice,228886
Put chicken in roaster. Cover with lid. Bake 30 minutes at 350. Remove lid. Bake 30 minutes longer uncovered. Bake 30 minutes longer,"chicken, butter, onion, garlic, water, soy sauce, salt, pepper, nutmeg",s more chicken,91815
"Preheat oven to 450. Mix chicken, soup, vegetables, chicken broth, hot water, frozen broccoli, boneless skinless chicken breasts, onion powder, garlic powder, salt, pepperpreparation:Preheat oven to 450. Mix chicken, soup, vegetables, chicken broth, hot water","white rice, chicken broth, hot water, frozen broccoli, boneless skinless chicken breasts, onion powder, garlic powder, salt, pepper",quick and easy chicken and vegetable casserole,24829
Place ingredients in bread machine in order as listed. Bake at 375 for 10-15 minute.,"yeast, bread flour, salt, buttermilk, butter, honey, water, egg whites",low fat honey buttermilk rolls,51544
"Preheat oven to 400 degrees. Spray 9x12 casserole dish with non-stick cooking spray. Bake for 30 minutes, or until chicken is thoroughly cooked.","chicken flavor stuffing mix, cooked chicken, cream of chicken soup, milk, mild cheddar cheese",crock pot chicken n stuffing,93264
Place the medallions in a large bowl and mix well. Place the medallions in a large bowl and mix well. Place the medallions in,"lamb medallions, rosemary, cumin, paprika, fresh ground black pepper, cayenne pepper, extra virgin olive oil, butter, chicken stock",pan seared lamb medallions,371094
"Combine the chicken tenders, butter, white vinegar, cayenne pepper, cumin, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black pepper, black","chicken tenders, butter, white vinegar, cayenne pepper sauce",copycat wings and things chicken tenders and hot sauce,216322
"Heat oil in a skillet over medium-high heat. Add flour tortillas, onion, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper, bell pepper,","wheat flour tortillas, vegetable oil, onion, red bell pepper, yellow bell pepper, swordfish, pesto sauce, tomatoes, avocado",swordfish fajitas mexico,482215
Mix all ingredients except for mexican-style stewed tomatoes. Blend well to incorporate flavors. Finally mix in mexican-style stewed tomatoes. Chill till serving.,"dry onion soup mix, mexican-style stewed tomatoes, chili powder, cheddar cheese",fiesta onion dip,349099
"Preheat oven to 350f. Preheat oven to 350f. Place the beans in the oven proof baking dish. Bake, uncovered, for 45 minutes.","kidney beans, pinto beans, red beans, catsup, water, brown sugar, molasses, spicy brown mustard, chili powder",emily s traveling beans,326130
"Preheat oven to 350f. Combine maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup, dijon mustard, brown sugar, maple syrup,","bacon, maple syrup, dijon mustard, brown sugar",maple glazed bacon,148294
Heat all but cornflakes and peanut butter to boiling stirring constantly. Take off heat and stir in cornflakes. Spread in greased pan. Cut when cool.,"corn syrup, sugar, peanut butter, corn flakes",peanut butter cornflake cookies,309639
"Place in a saucepan over medium heat. Add mustard, brown sugar, butter, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli turkey, deli ham, cheddar cheese, swiss cheese, buns, deli","prepared mustard, poppy seed, worcestershire sauce, brown sugar, butter, buns, deli turkey, deli ham, cheddar cheese, swiss cheese",barb s little sandwiches,388015
